data_hora,loja,modelo,preco,titulo_produto,url
2026-08-31T20:56:45,Buscapé (menor preço),PS5 Edição Digital 825GB,4298.99, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-08-31T20:56:48,Buscapé (menor preço),PS5 Slim 1TB,4299.9, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-08-31T20:57:34,Kabum,RX 9070 XT 16GB,6999.99,"Placa de Vídeo ASRock Radeon RX 9070 XT Challenger, AMD, 16GB - 90-GA61ZZ-00UANF",https://www.kabum.com.br/produto/921271/placa-de-video-asrock-radeon-rx-9070-xt-challenger-amd-16gb-90-ga61zz-00uanf
2026-08-31T20:57:37,Terabyte,RX 9070 XT 16GB,5299.9,Placa de Vídeo ASRock RX 9070 XT Challenger 16GB GDDR6 | Terabyte,https://www.terabyteshop.com.br/produto/38584/placa-de-video-asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-fsr-ray-tracing-90-ga61zz-00uanf
2026-08-31T20:57:42,Promotech (menor preço),RX 9070 XT 16GB,4899.89,"ASRock RX 9070 XT Challenger R$ 4.899,89 ou R$ 5.764,58 parcelado Ver Ofertas",https://promotech.app.br/busca?q=Rx+9070+XT
2026-08-31T20:57:47,Kabum,RTX 5070 Ti 16GB,7649.91,"Placa De Video Msi Geforce RTX 5070 Ti Shadow 3x Oc, 16gb, Gddr7, 256-bit, G507t-16s3c",https://www.kabum.com.br/produto/779497/placa-de-video-msi-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-256-bit-g507t-16s3c
2026-08-31T20:57:51,Terabyte,RTX 5070 Ti 16GB,8549.91,GPU MSI RTX 5070 Ti Shadow 3X OC 16GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/35475/placa-de-video-msi-nvidia-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-dlss-ray-tracing-912-v531-097
2026-08-31T20:57:57,Promotech (menor preço),RTX 5070 Ti 16GB,7083.08,"MSI RTX 5070 Ti Shadow 3X OC R$ 7.083,08 ou R$ 7.699,00 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070+TI
2026-08-31T20:58:01,Kabum,RTX 5070 12GB,4999.99,"Placa de Vídeo MSI GeForce RTX 5070 12G VENTUS 2X OC,12 GB GDDR7, 28Gbps, NVIDIA GeForce RTX 5070- G5070-12V2C",https://www.kabum.com.br/produto/725587/placa-de-video-msi-geforce-rtx-5070-12g-ventus-2x-oc-12-gb-gddr7-28gbps-nvidia-geforce-rtx-5070-g5070-12v2c
2026-08-31T20:58:06,Terabyte,RTX 5070 12GB,4899.9,Placa de Vídeo Palit RTX 5070 White OC 12GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/40135/placa-de-video-palit-nvidia-geforce-rtx-5070-white-oc-12gb-gddr7-dlss-ray-tracing-ne75070u19k9-gb2050w
2026-08-31T20:58:10,Promotech (menor preço),RTX 5070 12GB,4759.99,"PNY RTX 5070 OC R$ 4.759,99 ou R$ 5.444,90 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070
2026-08-31T20:58:14,Buscapé (menor preço),PS5 Edição Digital 825GB,4298.99, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-08-31T20:58:20,Buscapé (menor preço),PS5 Slim 1TB,4299.9, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-01T22:18:53,Kabum,RX 9070 XT 16GB,5099.99,"Placa de Vídeo ASRock Radeon RX 9070 XT Challenger, AMD, 16GB - 90-GA61ZZ-00UANF",https://www.kabum.com.br/produto/921271/placa-de-video-asrock-radeon-rx-9070-xt-challenger-amd-16gb-90-ga61zz-00uanf
2026-09-01T22:18:58,Terabyte,RX 9070 XT 16GB,5299.9,Placa de Vídeo ASRock RX 9070 XT Challenger 16GB GDDR6 | Terabyte,https://www.terabyteshop.com.br/produto/38584/placa-de-video-asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-fsr-ray-tracing-90-ga61zz-00uanf
2026-09-01T22:19:01,Promotech (menor preço),RX 9070 XT 16GB,4899.89,"ASRock RX 9070 XT Challenger R$ 4.899,89 ou R$ 5.764,58 parcelado Ver Ofertas",https://promotech.app.br/busca?q=Rx+9070+XT
2026-09-01T22:19:07,Kabum,RTX 5070 Ti 16GB,7649.91,"Placa De Video Msi Geforce RTX 5070 Ti Shadow 3x Oc, 16gb, Gddr7, 256-bit, G507t-16s3c",https://www.kabum.com.br/produto/779497/placa-de-video-msi-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-256-bit-g507t-16s3c
2026-09-01T22:19:12,Terabyte,RTX 5070 Ti 16GB,8549.91,GPU MSI RTX 5070 Ti Shadow 3X OC 16GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/35475/placa-de-video-msi-nvidia-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-dlss-ray-tracing-912-v531-097
2026-09-01T22:19:15,Promotech (menor preço),RTX 5070 Ti 16GB,7417.94,"MSI RTX 5070 Ti Shadow 3X OC R$ 7.417,94 ou R$ 8.301,90 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070+TI
2026-09-01T22:19:20,Kabum,RTX 5070 12GB,4999.99,"Placa de Vídeo MSI GeForce RTX 5070 12G VENTUS 2X OC,12 GB GDDR7, 28Gbps, NVIDIA GeForce RTX 5070- G5070-12V2C",https://www.kabum.com.br/produto/725587/placa-de-video-msi-geforce-rtx-5070-12g-ventus-2x-oc-12-gb-gddr7-28gbps-nvidia-geforce-rtx-5070-g5070-12v2c
2026-09-01T22:19:23,Terabyte,RTX 5070 12GB,4899.9,Placa de Vídeo Palit RTX 5070 White OC 12GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/40135/placa-de-video-palit-nvidia-geforce-rtx-5070-white-oc-12gb-gddr7-dlss-ray-tracing-ne75070u19k9-gb2050w
2026-09-01T22:19:32,Promotech (menor preço),RTX 5070 12GB,4859.99,"PNY RTX 5070 OC R$ 4.859,99 ou R$ 5.444,90 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070
2026-09-01T22:19:37,Buscapé (menor preço),PS5 Edição Digital 825GB,4299.0, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-01T22:19:40,Buscapé (menor preço),PS5 Slim 1TB,4299.9, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-02T23:34:49,Kabum,RX 9070 XT 16GB,5099.99,"Placa de Vídeo ASRock Radeon RX 9070 XT Challenger, AMD, 16GB - 90-GA61ZZ-00UANF",https://www.kabum.com.br/produto/921271/placa-de-video-asrock-radeon-rx-9070-xt-challenger-amd-16gb-90-ga61zz-00uanf
2026-09-02T23:34:53,Terabyte,RX 9070 XT 16GB,5299.9,Placa de Vídeo ASRock RX 9070 XT Challenger 16GB GDDR6 | Terabyte,https://www.terabyteshop.com.br/produto/38584/placa-de-video-asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-fsr-ray-tracing-90-ga61zz-00uanf
2026-09-02T23:34:58,Promotech (menor preço),RX 9070 XT 16GB,4899.89,"ASRock RX 9070 XT Challenger R$ 4.899,89 ou R$ 5.764,58 parcelado Ver Ofertas",https://promotech.app.br/busca?q=Rx+9070+XT
2026-09-02T23:35:02,Kabum,RTX 5070 Ti 16GB,7649.91,"Placa De Video Msi Geforce RTX 5070 Ti Shadow 3x Oc, 16gb, Gddr7, 256-bit, G507t-16s3c",https://www.kabum.com.br/produto/779497/placa-de-video-msi-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-256-bit-g507t-16s3c
2026-09-02T23:35:05,Terabyte,RTX 5070 Ti 16GB,8549.91,GPU MSI RTX 5070 Ti Shadow 3X OC 16GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/35475/placa-de-video-msi-nvidia-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-dlss-ray-tracing-912-v531-097
2026-09-02T23:35:08,Promotech (menor preço),RTX 5070 Ti 16GB,7417.94,"MSI RTX 5070 Ti Shadow 3X OC R$ 7.417,94 ou R$ 8.726,99 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070+TI
2026-09-02T23:35:13,Kabum,RTX 5070 12GB,4999.99,"Placa de Vídeo MSI GeForce RTX 5070 12G VENTUS 2X OC,12 GB GDDR7, 28Gbps, NVIDIA GeForce RTX 5070- G5070-12V2C",https://www.kabum.com.br/produto/725587/placa-de-video-msi-geforce-rtx-5070-12g-ventus-2x-oc-12-gb-gddr7-28gbps-nvidia-geforce-rtx-5070-g5070-12v2c
2026-09-02T23:35:17,Terabyte,RTX 5070 12GB,4899.9,Placa de Vídeo Palit RTX 5070 White OC 12GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/40135/placa-de-video-palit-nvidia-geforce-rtx-5070-white-oc-12gb-gddr7-dlss-ray-tracing-ne75070u19k9-gb2050w
2026-09-02T23:35:22,Promotech (menor preço),RTX 5070 12GB,4999.99,"PNY RTX 5070 OC R$ 4.999,99 ou R$ 5.444,90 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070
2026-09-02T23:35:27,Buscapé (menor preço),PS5 Edição Digital 825GB,4199.9, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-02T23:35:32,Buscapé (menor preço),PS5 Slim 1TB,4299.9, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-03T22:33:05,Kabum,RX 9070 XT 16GB,5099.99,"Placa de Vídeo ASRock Radeon RX 9070 XT Challenger, AMD, 16GB - 90-GA61ZZ-00UANF",https://www.kabum.com.br/produto/921271/placa-de-video-asrock-radeon-rx-9070-xt-challenger-amd-16gb-90-ga61zz-00uanf
2026-09-03T22:33:10,Terabyte,RX 9070 XT 16GB,5599.9,Placa de Vídeo ASRock RX 9070 XT Challenger 16GB GDDR6 | Terabyte,https://www.terabyteshop.com.br/produto/38584/placa-de-video-asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-fsr-ray-tracing-90-ga61zz-00uanf
2026-09-03T22:33:13,Promotech (menor preço),RX 9070 XT 16GB,4899.89,"ASRock RX 9070 XT Challenger R$ 4.899,89 ou R$ 5.764,58 parcelado Ver Ofertas",https://promotech.app.br/busca?q=Rx+9070+XT
2026-09-03T22:33:17,Kabum,RTX 5070 Ti 16GB,7649.91,"Placa De Video Msi Geforce RTX 5070 Ti Shadow 3x Oc, 16gb, Gddr7, 256-bit, G507t-16s3c",https://www.kabum.com.br/produto/779497/placa-de-video-msi-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-256-bit-g507t-16s3c
2026-09-03T22:33:21,Terabyte,RTX 5070 Ti 16GB,8549.91,GPU MSI RTX 5070 Ti Shadow 3X OC 16GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/35475/placa-de-video-msi-nvidia-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-dlss-ray-tracing-912-v531-097
2026-09-03T22:33:25,Promotech (menor preço),RTX 5070 Ti 16GB,8649.0,"MSI RTX 5070 Ti Shadow 3X OC R$ 8.649,00 ou R$ 8.999,00 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070+TI
2026-09-03T22:33:29,Kabum,RTX 5070 12GB,6000.0,"Placa de Vídeo MSI GeForce RTX 5070 12G VENTUS 2X OC,12 GB GDDR7, 28Gbps, NVIDIA GeForce RTX 5070- G5070-12V2C",https://www.kabum.com.br/produto/725587/placa-de-video-msi-geforce-rtx-5070-12g-ventus-2x-oc-12-gb-gddr7-28gbps-nvidia-geforce-rtx-5070-g5070-12v2c
2026-09-03T22:33:35,Terabyte,RTX 5070 12GB,5199.9,Placa de Vídeo Palit RTX 5070 White OC 12GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/40135/placa-de-video-palit-nvidia-geforce-rtx-5070-white-oc-12gb-gddr7-dlss-ray-tracing-ne75070u19k9-gb2050w
2026-09-03T22:33:40,Promotech (menor preço),RTX 5070 12GB,4859.99,"PNY RTX 5070 OC R$ 4.859,99 ou R$ 5.444,90 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070
2026-09-03T22:33:46,Buscapé (menor preço),PS5 Edição Digital 825GB,4250.0, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-03T22:33:50,Buscapé (menor preço),PS5 Slim 1TB,4299.9, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-05T07:55:27,Kabum,RX 9070 XT 16GB,5099.99,"Placa de Vídeo ASRock Radeon RX 9070 XT Challenger, AMD, 16GB - 90-GA61ZZ-00UANF",https://www.kabum.com.br/produto/921271/placa-de-video-asrock-radeon-rx-9070-xt-challenger-amd-16gb-90-ga61zz-00uanf
2026-09-05T07:55:32,Terabyte,RX 9070 XT 16GB,6999.99,Placa de Vídeo ASRock RX 9070 XT Challenger 16GB GDDR6 | Terabyte,https://www.terabyteshop.com.br/produto/38584/placa-de-video-asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-fsr-ray-tracing-90-ga61zz-00uanf
2026-09-05T07:55:38,Promotech (menor preço),RX 9070 XT 16GB,4899.89,"ASRock RX 9070 XT Challenger R$ 4.899,89 ou R$ 5.764,58 parcelado Ver Ofertas",https://promotech.app.br/busca?q=Rx+9070+XT
2026-09-05T07:55:43,Kabum,RTX 5070 Ti 16GB,7649.91,"Placa De Video Msi Geforce RTX 5070 Ti Shadow 3x Oc, 16gb, Gddr7, 256-bit, G507t-16s3c",https://www.kabum.com.br/produto/779497/placa-de-video-msi-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-256-bit-g507t-16s3c
2026-09-05T07:55:46,Terabyte,RTX 5070 Ti 16GB,8549.91,GPU MSI RTX 5070 Ti Shadow 3X OC 16GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/35475/placa-de-video-msi-nvidia-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-dlss-ray-tracing-912-v531-097
2026-09-05T07:55:51,Promotech (menor preço),RTX 5070 Ti 16GB,7739.14,"MSI RTX 5070 Ti Shadow 3X OC R$ 7.739,14 ou R$ 8.999,04 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070+TI
2026-09-05T07:55:56,Kabum,RTX 5070 12GB,6000.0,"Placa de Vídeo MSI GeForce RTX 5070 12G VENTUS 2X OC,12 GB GDDR7, 28Gbps, NVIDIA GeForce RTX 5070- G5070-12V2C",https://www.kabum.com.br/produto/725587/placa-de-video-msi-geforce-rtx-5070-12g-ventus-2x-oc-12-gb-gddr7-28gbps-nvidia-geforce-rtx-5070-g5070-12v2c
2026-09-05T07:56:00,Terabyte,RTX 5070 12GB,4599.99,Placa de Vídeo Palit RTX 5070 White OC 12GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/40135/placa-de-video-palit-nvidia-geforce-rtx-5070-white-oc-12gb-gddr7-dlss-ray-tracing-ne75070u19k9-gb2050w
2026-09-05T07:56:04,Promotech (menor preço),RTX 5070 12GB,4599.99,"PNY RTX 5070 OC R$ 4.599,99 ou R$ 5.411,76 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070
2026-09-05T07:56:09,Buscapé (menor preço),PS5 Edição Digital 825GB,4250.0, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-05T07:56:12,Buscapé (menor preço),PS5 Slim 1TB,4299.9, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-06T08:01:47,Kabum,RX 9070 XT 16GB,5099.99,"Placa de Vídeo ASRock Radeon RX 9070 XT Challenger, AMD, 16GB - 90-GA61ZZ-00UANF",https://www.kabum.com.br/produto/921271/placa-de-video-asrock-radeon-rx-9070-xt-challenger-amd-16gb-90-ga61zz-00uanf
2026-09-06T08:01:51,Terabyte,RX 9070 XT 16GB,5599.9,Placa de Vídeo ASRock RX 9070 XT Challenger 16GB GDDR6 | Terabyte,https://www.terabyteshop.com.br/produto/38584/placa-de-video-asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-fsr-ray-tracing-90-ga61zz-00uanf
2026-09-06T08:01:56,Promotech (menor preço),RX 9070 XT 16GB,4899.89,"ASRock RX 9070 XT Challenger R$ 4.899,89 ou R$ 5.764,58 parcelado Ver Ofertas",https://promotech.app.br/busca?q=Rx+9070+XT
2026-09-06T08:02:01,Kabum,RTX 5070 Ti 16GB,7649.91,"Placa De Video Msi Geforce RTX 5070 Ti Shadow 3x Oc, 16gb, Gddr7, 256-bit, G507t-16s3c",https://www.kabum.com.br/produto/779497/placa-de-video-msi-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-256-bit-g507t-16s3c
2026-09-06T08:02:03,Terabyte,RTX 5070 Ti 16GB,8549.91,GPU MSI RTX 5070 Ti Shadow 3X OC 16GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/35475/placa-de-video-msi-nvidia-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-dlss-ray-tracing-912-v531-097
2026-09-06T08:02:07,Promotech (menor preço),RTX 5070 Ti 16GB,7739.14,"MSI RTX 5070 Ti Shadow 3X OC R$ 7.739,14 ou R$ 8.999,04 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070+TI
2026-09-06T08:02:11,Kabum,RTX 5070 12GB,4999.99,"Placa de Vídeo MSI GeForce RTX 5070 12G VENTUS 2X OC,12 GB GDDR7, 28Gbps, NVIDIA GeForce RTX 5070- G5070-12V2C",https://www.kabum.com.br/produto/725587/placa-de-video-msi-geforce-rtx-5070-12g-ventus-2x-oc-12-gb-gddr7-28gbps-nvidia-geforce-rtx-5070-g5070-12v2c
2026-09-06T08:02:15,Terabyte,RTX 5070 12GB,4599.99,Placa de Vídeo Palit RTX 5070 White OC 12GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/40135/placa-de-video-palit-nvidia-geforce-rtx-5070-white-oc-12gb-gddr7-dlss-ray-tracing-ne75070u19k9-gb2050w
2026-09-06T08:02:20,Promotech (menor preço),RTX 5070 12GB,4599.99,"PNY RTX 5070 OC R$ 4.599,99 ou R$ 5.411,76 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070
2026-09-06T08:02:25,Buscapé (menor preço),PS5 Edição Digital 825GB,4250.0, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-06T08:02:30,Buscapé (menor preço),PS5 Slim 1TB,4299.9, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-07T08:49:07,Kabum,RX 9070 XT 16GB,5099.99,"Placa de Vídeo ASRock Radeon RX 9070 XT Challenger, AMD, 16GB - 90-GA61ZZ-00UANF",https://www.kabum.com.br/produto/921271/placa-de-video-asrock-radeon-rx-9070-xt-challenger-amd-16gb-90-ga61zz-00uanf
2026-09-07T08:49:10,Terabyte,RX 9070 XT 16GB,5599.9,Placa de Vídeo ASRock RX 9070 XT Challenger 16GB GDDR6 | Terabyte,https://www.terabyteshop.com.br/produto/38584/placa-de-video-asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-fsr-ray-tracing-90-ga61zz-00uanf
2026-09-07T08:49:13,Promotech (menor preço),RX 9070 XT 16GB,4899.89,"ASRock RX 9070 XT Challenger R$ 4.899,89 ou R$ 5.764,58 parcelado Ver Ofertas",https://promotech.app.br/busca?q=Rx+9070+XT
2026-09-07T08:49:18,Kabum,RTX 5070 Ti 16GB,7649.91,"Placa De Video Msi Geforce RTX 5070 Ti Shadow 3x Oc, 16gb, Gddr7, 256-bit, G507t-16s3c",https://www.kabum.com.br/produto/779497/placa-de-video-msi-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-256-bit-g507t-16s3c
2026-09-07T08:49:21,Terabyte,RTX 5070 Ti 16GB,8549.91,GPU MSI RTX 5070 Ti Shadow 3X OC 16GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/35475/placa-de-video-msi-nvidia-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-dlss-ray-tracing-912-v531-097
2026-09-07T08:49:26,Promotech (menor preço),RTX 5070 Ti 16GB,7739.14,"MSI RTX 5070 Ti Shadow 3X OC R$ 7.739,14 ou R$ 8.999,04 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070+TI
2026-09-07T08:49:29,Kabum,RTX 5070 12GB,4999.99,"Placa de Vídeo MSI GeForce RTX 5070 12G VENTUS 2X OC,12 GB GDDR7, 28Gbps, NVIDIA GeForce RTX 5070- G5070-12V2C",https://www.kabum.com.br/produto/725587/placa-de-video-msi-geforce-rtx-5070-12g-ventus-2x-oc-12-gb-gddr7-28gbps-nvidia-geforce-rtx-5070-g5070-12v2c
2026-09-07T08:49:33,Terabyte,RTX 5070 12GB,4599.99,Placa de Vídeo Palit RTX 5070 White OC 12GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/40135/placa-de-video-palit-nvidia-geforce-rtx-5070-white-oc-12gb-gddr7-dlss-ray-tracing-ne75070u19k9-gb2050w
2026-09-07T08:49:37,Promotech (menor preço),RTX 5070 12GB,4859.99,"PNY RTX 5070 OC R$ 4.859,99 ou R$ 5.444,90 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070
2026-09-07T08:49:42,Buscapé (menor preço),PS5 Edição Digital 825GB,4250.0, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-07T08:49:47,Buscapé (menor preço),PS5 Slim 1TB,4299.9, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-08T22:54:26,Kabum,RX 9070 XT 16GB,5599.99,"Placa de Vídeo ASRock Radeon RX 9070 XT Challenger, AMD, 16GB - 90-GA61ZZ-00UANF",https://www.kabum.com.br/produto/921271/placa-de-video-asrock-radeon-rx-9070-xt-challenger-amd-16gb-90-ga61zz-00uanf
2026-09-08T22:54:31,Terabyte,RX 9070 XT 16GB,5599.9,Placa de Vídeo ASRock RX 9070 XT Challenger 16GB GDDR6 | Terabyte,https://www.terabyteshop.com.br/produto/38584/placa-de-video-asrock-amd-radeon-rx-9070-xt-challenger-16gb-gddr6-fsr-ray-tracing-90-ga61zz-00uanf
2026-09-08T22:54:35,Promotech (menor preço),RX 9070 XT 16GB,4899.89,"ASRock RX 9070 XT Challenger R$ 4.899,89 ou R$ 5.764,58 parcelado Ver Ofertas",https://promotech.app.br/busca?q=Rx+9070+XT
2026-09-08T22:54:40,Kabum,RTX 5070 Ti 16GB,7649.91,"Placa De Video Msi Geforce RTX 5070 Ti Shadow 3x Oc, 16gb, Gddr7, 256-bit, G507t-16s3c",https://www.kabum.com.br/produto/779497/placa-de-video-msi-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-256-bit-g507t-16s3c
2026-09-08T22:54:43,Terabyte,RTX 5070 Ti 16GB,8549.91,GPU MSI RTX 5070 Ti Shadow 3X OC 16GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/35475/placa-de-video-msi-nvidia-geforce-rtx-5070-ti-shadow-3x-oc-16gb-gddr7-dlss-ray-tracing-912-v531-097
2026-09-08T22:54:47,Promotech (menor preço),RTX 5070 Ti 16GB,7739.14,"MSI RTX 5070 Ti Shadow 3X OC R$ 7.739,14 ou R$ 8.999,04 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070+TI
2026-09-08T22:54:50,Kabum,RTX 5070 12GB,6000.0,"Placa de Vídeo MSI GeForce RTX 5070 12G VENTUS 2X OC,12 GB GDDR7, 28Gbps, NVIDIA GeForce RTX 5070- G5070-12V2C",https://www.kabum.com.br/produto/725587/placa-de-video-msi-geforce-rtx-5070-12g-ventus-2x-oc-12-gb-gddr7-28gbps-nvidia-geforce-rtx-5070-g5070-12v2c
2026-09-08T22:54:55,Terabyte,RTX 5070 12GB,5199.9,Placa de Vídeo Palit RTX 5070 White OC 12GB GDDR7 | Terabyte,https://www.terabyteshop.com.br/produto/40135/placa-de-video-palit-nvidia-geforce-rtx-5070-white-oc-12gb-gddr7-dlss-ray-tracing-ne75070u19k9-gb2050w
2026-09-08T22:55:00,Promotech (menor preço),RTX 5070 12GB,4999.99,"PNY RTX 5070 OC R$ 4.999,99 ou R$ 5.444,90 parcelado Ver Ofertas",https://promotech.app.br/busca?q=RTX+5070
2026-09-08T22:55:04,Buscapé (menor preço),PS5 Edição Digital 825GB,4299.0, PlayStation 5 Edição Digital 825GB,https://www.buscape.com.br/console-de-video-game/console-playstation-5-edicao-digital-sony-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-08T22:55:09,Buscapé (menor preço),PS5 Slim 1TB,4399.0, Playstation 5 Slim Edição Digital 1TB,https://www.buscape.com.br/console-de-video-game/pre-venda-console-playstation-5-slim-1-tb-sony-1214a-4k?_lc=88&experiencevariant=cro-12-2&searchterm=ps5%2Bconsole
2026-09-09T23:17:21,Kabum,RX 9070 XT 16GB,5899.99,"Placa de Vídeo ASRock Radeon RX 9070 XT Challenger, AMD, 16GB - 90-GA61ZZ-00UANF",https://www.kabum.com.br/produto/921271/placa-de-video-asrock-radeon-rx-9070-xt-challenger-amd-16gb-90-ga61zz-00uanf
